,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre
8225,104,de,Lola rennt,10.852,1998-03-03,7.4,1600,"['Action', 'Drama', 'Thriller']"
8226,631997,ja,愛なき森で叫べ,10.725,2019-10-11,6.6,110,"['Drama', 'Crime', 'Horror', 'Thriller']"
8227,218784,en,Freaks of Nature,13.408,2015-10-30,6.2,397,"['Science Fiction', 'Comedy', 'Horror']"
8228,14553,en,Stealing Beauty,12.702,1996-03-29,6.8,388,"['Drama', 'Romance']"
8229,664300,en,Shiva Baby,11.794,2021-04-02,7.2,142,"['Comedy', 'Drama']"
8230,524789,en,The Devil's Doorway,12.214,2018-07-13,5.5,101,['Horror']
8231,2841,fr,Un long dimanche de fiançailles,10.802,2004-10-26,7.3,876,"['Drama', 'Romance', 'War']"
8232,520454,en,Tiny Shoulders: Rethinking Barbie,8.433,2018-04-25,7.0,24,['Documentary']
8233,99770,fr,Astérix & Obélix - Au service de Sa Majesté,8.453,2012-10-17,5.1,999,"['Family', 'Adventure', 'Comedy']"
8234,59861,en,Larry Crowne,10.203,2011-06-30,5.9,1025,"['Comedy', 'Romance', 'Drama']"
8235,109421,en,Side Effects,11.403,2013-02-07,6.6,2520,"['Thriller', 'Crime', 'Drama']"
8236,460555,zh,红海行动,14.462,2018-02-16,6.8,139,"['Action', 'Thriller', 'War', 'Drama']"
8237,37928,ja,センコロール,12.132,2009-08-22,6.1,31,"['Animation', 'Science Fiction']"
8238,323665,en,Ava's Possessions,13.705,2015-03-16,5.7,110,"['Mystery', 'Thriller', 'Horror', 'Science Fiction']"
8239,81022,es,Viudas,6.794,2011-08-18,5.2,15,['Drama']
8240,9701,en,North Country,10.201,2005-02-12,7.2,440,['Drama']
8241,503125,en,Little Monsters,12.171,2019-08-29,6.6,475,"['Horror', 'Comedy']"
8242,38684,en,Jane Eyre,10.701,2011-03-11,7.2,1135,"['Drama', 'Romance']"
8243,11132,en,Confessions of a Teenage Drama Queen,9.699,2004-02-17,5.5,714,['Comedy']
8244,260,en,The 39 Steps,9.149,1935-06-06,7.4,645,"['Mystery', 'Thriller']"
8245,13682,en,Pooh's Heffalump Movie,11.7,2005-02-11,6.7,328,"['Family', 'Animation', 'Comedy', 'Fantasy']"
8246,10649,en,The Enforcer,14.198,1976-12-20,6.9,593,"['Action', 'Crime', 'Thriller']"
8247,157,en,Star Trek III: The Search for Spock,10.648,1984-06-01,6.6,964,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
8248,366017,en,You Cast A Spell On Me,11.264,2015-10-25,7.0,27,"['Comedy', 'Fantasy', 'Romance', 'TV Movie']"
8249,208450,en,Rambo: To Hell and Back,10.26,2010-07-27,7.0,2,[]
8250,11522,en,Pretty in Pink,9.447,1986-02-28,6.8,855,"['Comedy', 'Romance']"
8251,776305,ja,竜とそばかすの姫,14.182,2021-07-16,6.9,18,"['Animation', 'Drama', 'Science Fiction']"
8252,10206,en,Buffy the Vampire Slayer,11.197,1992-07-24,5.5,573,"['Action', 'Comedy', 'Horror']"
8253,14748,en,Boy A,10.449,2007-10-28,7.2,329,"['Crime', 'Drama']"
8254,12158,en,Vampire in Brooklyn,14.696,1995-10-26,5.0,393,"['Comedy', 'Horror', 'Romance']"
8255,13962,en,Blank Check,13.946,1994-02-11,5.8,332,"['Comedy', 'Family']"
8256,4689,ko,복수는 나의 것,9.947,2002-03-29,7.5,949,"['Action', 'Drama', 'Thriller']"
8257,131916,en,Scary or Die,11.229,2012-09-09,4.9,61,['Horror']
8258,8974,en,The War of the Worlds,10.696,1953-08-13,6.9,435,"['Science Fiction', 'Action']"
8259,381341,it,Perfetti sconosciuti,12.853,2016-02-11,7.9,3667,"['Comedy', 'Drama']"
8260,21647,ko,색즉시공 시즌 2,8.667,2007-12-12,5.8,24,"['Romance', 'Comedy']"
8261,10337,en,Bugsy,10.695,1991-12-10,6.4,261,"['Crime', 'Drama', 'Mystery']"
8262,42012,en,"No Retreat, No Surrender 2: Raging Thunder",9.165,1987-11-05,5.2,49,['Action']
8263,726560,en,Murder Trip,15.817,2021-10-21,0.0,0,['Comedy']
8264,323661,fr,"Mune, le gardien de la lune",9.951,2015-02-05,7.3,424,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']"
8265,276905,en,Norm of the North,13.452,2016-01-14,4.7,274,"['Adventure', 'Animation', 'Comedy', 'Family']"
8266,26594,en,The Secret,11.196,2006-03-26,6.5,257,['Documentary']
8267,466190,pt,O Matador,10.955,2017-09-13,6.2,106,"['Action', 'Western']"
8268,113082,ja,ベルセルク 黄金時代篇I 覇王の卵,12.448,2012-02-03,7.3,312,"['Action', 'Adventure', 'Fantasy', 'Animation']"
8269,375170,zh,紅衣小女孩,7.951,2015-11-17,6.0,50,"['Thriller', 'Horror']"
8270,17903,ko,쌍화점,12.617,2008-12-30,6.9,89,['Drama']
8271,472983,en,Invader ZIM: Enter the Florpus,12.966,2019-08-16,7.6,145,"['Family', 'Animation', 'Comedy', 'Science Fiction', 'TV Movie']"
8272,335787,en,Uncharted,13.862,2022-02-10,0.0,0,"['Adventure', 'Action', 'Drama', 'Mystery']"
8273,24935,en,Return of the Living Dead: Necropolis,9.695,2005-10-15,5.2,149,"['Horror', 'Comedy']"
8274,10074,en,Hot Rod,9.695,2007-08-03,6.4,723,"['Comedy', 'Action']"
8275,560362,en,Rattlesnake,10.968,2019-10-25,5.2,334,"['Thriller', 'Drama', 'Mystery', 'Horror']"
8276,14202,en,The Painted Veil,11.845,2006-01-01,7.3,858,"['Romance', 'Drama']"
8277,793103,en,Ponyo: Meet Ponyo,8.655,2010-03-02,6.9,7,"['Fantasy', 'Animation', 'Adventure']"
8278,3078,en,It Happened One Night,9.443,1934-02-22,7.9,833,"['Comedy', 'Romance']"
8279,227257,en,Monster High: Fright On!,10.656,2011-10-31,6.3,32,"['Family', 'Animation', 'Fantasy']"
8280,11368,en,Blood Simple,8.942,1984-09-07,7.4,939,"['Crime', 'Drama', 'Thriller']"
8281,804244,en,The Day Sports Stood Still,12.081,2021-03-24,6.2,10,['Documentary']
8282,922,en,Dead Man,8.693,1995-12-23,7.3,1116,"['Drama', 'Fantasy', 'Western']"
8283,84383,en,I Am Bruce Lee,9.446,2012-02-09,7.8,110,['Documentary']
8284,11003,en,The Wedding Singer,12.393,1998-02-13,6.8,1311,"['Romance', 'Comedy']"
8285,416306,zh,捉迷藏,9.101,2016-11-04,6.2,30,"['Thriller', 'Mystery']"
8286,353576,en,The Con Is On,9.455,2018-05-04,4.1,115,['Comedy']
8287,741303,ko,울림의 탄생,15.786,2021-10-21,0.0,0,['Documentary']
8288,877692,en,"You, Me and the Christmas Trees",14.744,2021-10-22,0.0,0,"['TV Movie', 'Comedy', 'Romance']"
8289,316021,en,Frank & Lola,12.7,2016-12-09,5.6,130,"['Drama', 'Mystery', 'Romance']"
8290,170497,en,Edificio royal,9.725,2012-09-27,5.0,1,[]
8291,7979,en,The Kite Runner,8.693,2007-10-04,7.3,927,['Drama']
8292,14704,es,Donkey Xote,9.893,2007-12-05,4.6,40,"['Family', 'Adventure', 'Animation']"
8293,77953,en,The Campaign,10.195,2012-08-09,5.8,1349,['Comedy']
8294,37021,ja,らんま1/2 決戦桃幻郷！ 花嫁を奪りもどせ！,9.48,1992-08-02,8.0,68,"['Action', 'Comedy', 'Animation']"
8295,418896,pt,O Vendedor de Sonhos,10.909,2016-12-08,6.5,82,['Drama']
8296,773655,en,Death to 2020,11.002,2020-12-27,6.6,465,['Comedy']
8297,360784,en,Hidden,9.647,2015-09-15,6.6,485,"['Thriller', 'Horror']"
8298,16763,en,Joy Ride 2: Dead Ahead,8.692,2008-10-07,5.6,163,"['Crime', 'Thriller']"
8299,589760,ru,Маленький Мук,15.768,2021-10-21,0.0,0,"['Family', 'Fantasy']"
8300,743433,en,Rubber Gun Club,15.767,2021-10-21,0.0,0,['Drama']
8301,614199,en,Spiral,8.842,2019-08-25,6.5,71,"['Horror', 'Mystery', 'Thriller']"
8302,49010,en,Hobo with a Shotgun,8.941,2011-05-06,5.9,418,"['Crime', 'Action', 'Thriller']"
8303,801528,en,Framing Britney Spears,10.93,2021-02-05,7.4,64,"['Documentary', 'Music']"
8304,449754,es,Las hijas de Abril,11.259,2017-07-26,5.9,37,['Drama']
8305,13702,en,A Dirty Shame,13.19,2004-09-12,5.4,200,['Comedy']
8306,212,en,Arsenic and Old Lace,8.688,1944-09-01,7.6,637,"['Comedy', 'Crime']"
8307,13398,ja,東京ゴッドファーザーズ,13.388,2003-12-29,7.9,654,"['Animation', 'Drama']"
8308,719923,ko,TXT (투모로우바이투게더) 'Eternally',11.247,,10.0,2,['Drama']
8309,21845,en,Rookie of the Year,9.687,1993-07-07,6.1,237,"['Comedy', 'Family']"
8310,458027,ru,Скиф,12.559,2018-01-18,6.1,87,"['Action', 'Drama', 'Fantasy', 'History', 'Adventure']"
8311,280005,en,Blood Moon,11.013,2014-08-25,5.9,19,"['Western', 'Horror']"
8312,11973,en,Thirteen Days,9.388,2000-12-24,7.0,518,['Thriller']
8313,559401,fr,Sibyl,10.956,2019-05-24,5.7,241,"['Drama', 'Comedy']"
8314,437042,en,Bigger Fatter Liar,9.566,2017-04-18,5.6,54,"['Family', 'Comedy', 'Adventure']"
8315,46503,en,All Good Things,10.189,2010-12-03,6.1,695,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']"
8316,270007,en,Take Down,12.194,2016-05-05,6.0,139,"['Action', 'Drama', 'Thriller']"
8317,878801,en,Commodity Trading (Part 2 of 3 ?): December 19th,6.835,2021-10-16,0.0,0,[]
8318,15379,en,Missing in Action,8.686,1984-11-16,5.8,323,"['Action', 'Adventure', 'Thriller', 'War']"
8319,12569,en,Extract,8.189,2009-09-03,5.8,422,['Comedy']
8320,335970,en,Joe Dirt 2: Beautiful Loser,10.442,2015-07-16,4.9,108,['Comedy']
8321,10669,en,Deliverance,8.885,1972-07-30,7.3,1105,"['Drama', 'Adventure', 'Thriller']"
8322,13122,en,The People Under the Stairs,10.335,1991-11-01,6.6,450,"['Comedy', 'Drama', 'Horror', 'Mystery', 'Thriller']"
8323,9980,en,Maximum Overdrive,10.685,1986-07-25,5.7,480,"['Horror', 'Action', 'Science Fiction']"
8324,647246,es,Rocambola,8.36,2019-10-25,4.6,5,['Horror']
8325,382399,en,High Strung,10.693,2016-04-08,7.1,817,"['Drama', 'Music', 'Romance']"
8326,11901,en,High Plains Drifter,9.684,1973-04-19,7.5,752,"['Western', 'Drama', 'Mystery']"
8327,25059,en,Homeward Bound II: Lost in San Francisco,11.685,1996-03-08,6.5,352,"['Adventure', 'Comedy', 'Drama', 'Family']"
8328,17335,en,Obsessed,10.937,2009-04-24,5.8,502,"['Drama', 'Thriller']"
8329,10367,en,Wild Things 2,10.185,2004-02-19,5.0,123,"['Crime', 'Drama', 'Mystery']"
8330,34942,en,Balto III: Wings of Change,9.935,2004-04-14,6.8,265,"['Family', 'Adventure', 'Animation']"
8331,22798,en,Whip It,9.387,2009-04-09,6.7,830,['Drama']
8332,11101,de,Stalingrad,11.434,1993-01-21,7.4,376,"['Drama', 'History', 'War']"
8333,9381,en,Babylon A.D.,15.436,2008-08-20,5.6,1570,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
8334,575,de,Das Experiment,13.435,2001-03-07,7.4,818,"['Drama', 'Thriller']"
8335,613377,fr,30 jours max,8.983,2020-10-14,5.5,206,"['Comedy', 'Action', 'Crime']"
8336,492008,ko,검객,8.481,2020-09-23,7.8,125,['Action']
8337,46829,en,Barney's Version,11.437,2010-10-26,7.1,326,"['Comedy', 'Drama']"
8338,573227,es,La mala noche,10.691,2019-03-13,4.5,8,"['Drama', 'Crime', 'Thriller']"
8339,363111,en,Wolves at the Door,8.442,2016-10-21,5.0,164,"['Horror', 'Thriller']"
8340,334536,en,The Blackcoat's Daughter,13.443,2017-03-31,5.7,439,"['Horror', 'Thriller']"
8341,369196,en,I Spit on Your Grave: Déjà Vu,12.132,2019-04-23,2.8,56,"['Horror', 'Thriller']"
8342,1672,fr,Le Professionnel,9.433,1981-10-21,7.3,329,"['Action', 'Adventure', 'Thriller']"
8343,412202,en,Handsome Devil,9.943,2017-02-15,7.1,526,['Drama']
8344,38073,en,Going the Distance,9.186,2010-08-27,6.0,587,"['Comedy', 'Drama', 'Romance']"
8345,17343,es,Vampyros Lesbos,10.103,1971-07-15,5.7,89,['Horror']
8346,14024,en,Raise Your Voice,13.685,2004-08-10,6.5,706,"['Music', 'Drama', 'Romance']"
8347,531145,en,Boarding School,14.198,2018-08-30,6.4,177,"['Horror', 'Mystery']"
8348,343,en,Harold and Maude,10.883,1971-12-20,7.7,759,"['Comedy', 'Drama', 'Romance']"
8349,31947,en,King Kong Lives,10.432,1986-12-19,5.3,133,"['Fantasy', 'Action', 'Adventure']"
8350,538604,en,The After Party,13.197,2018-08-24,6.2,168,"['Comedy', 'Music']"
8351,41180,en,The Client List,11.435,2010-07-19,5.6,133,['Drama']
8352,337703,fr,La tortue rouge,11.44,2016-06-29,7.5,926,"['Animation', 'Drama', 'Fantasy', 'Family']"
8353,14059,en,Snow Buddies,9.184,2008-02-05,6.1,195,"['Family', 'Adventure']"
8354,10057,en,The Three Musketeers,11.632,1993-11-11,6.4,703,"['Action', 'Adventure', 'Comedy']"
8355,229,en,The Bride of Frankenstein,13.182,1935-04-20,7.6,615,"['Drama', 'Horror', 'Science Fiction']"
8356,16081,en,Doctor Dolittle,8.882,1967-12-05,6.3,124,"['Comedy', 'Family', 'Fantasy', 'Music']"
8357,127517,en,Disconnect,8.435,2012-09-11,7.1,882,"['Drama', 'Thriller']"
8358,140174,en,Rise of the Zombies,10.605,2012-10-27,4.1,64,"['Action', 'Horror', 'Thriller']"
8359,331446,en,Sharknado 3: Oh Hell No!,10.438,2015-07-22,4.7,380,"['Action', 'TV Movie', 'Science Fiction', 'Comedy', 'Adventure']"
8360,59722,en,2012: Ice Age,10.185,2011-06-27,4.4,206,"['Action', 'Adventure', 'Science Fiction']"
8361,10390,en,For Love of the Game,11.432,1999-09-17,6.5,291,"['Drama', 'Romance']"
8362,592,en,The Conversation,10.631,1974-04-07,7.6,1160,"['Crime', 'Drama', 'Mystery']"
8363,16642,en,Days of Heaven,11.18,1978-09-13,7.6,699,"['Drama', 'Romance']"
8364,534259,en,Blinded by the Light,13.952,2019-08-09,7.0,419,"['Drama', 'Comedy']"
8365,283601,en,Galveston,12.696,2018-10-10,6.1,365,['Thriller']
8366,81025,en,Salmon Fishing in the Yemen,8.684,2012-03-09,6.4,687,"['Drama', 'Romance', 'Comedy']"
8367,82789,es,Cantinflas Ruletero,10.041,1940-01-01,7.5,47,['Comedy']
8368,474498,en,Mariah Carey's All I Want for Christmas Is You,8.261,2017-09-11,5.4,44,"['Animation', 'Family']"
8369,207686,es,La casa del fin de los tiempos,9.435,2013-06-21,6.8,223,"['Horror', 'Drama', 'Fantasy', 'Mystery', 'Thriller']"
8370,18897,fr,Ne te retourne pas,13.932,2009-06-03,5.6,154,"['Drama', 'Horror', 'Mystery', 'Thriller']"
8371,13486,en,The Scorpion King 2: Rise of a Warrior,14.931,2008-07-19,4.6,434,"['Fantasy', 'Action', 'Adventure', 'Science Fiction']"
8372,12889,en,Futurama: The Beast with a Billion Backs,9.931,2008-06-30,7.0,380,"['Animation', 'Comedy', 'Fantasy', 'Science Fiction', 'TV Movie']"
8373,3001,en,How to Steal a Million,8.68,1966-07-13,7.6,414,"['Comedy', 'Crime']"
8374,347866,en,Hot Summer Nights,14.194,2018-07-26,6.7,491,"['Drama', 'Comedy']"
8375,19904,en,The Stepfather,15.672,2009-10-16,5.8,613,"['Horror', 'Thriller']"
8376,14736,en,Love & Basketball,13.88,2000-04-21,7.5,318,"['Action', 'Comedy', 'Drama', 'Romance']"
8377,626329,en,A Fan's Guide to Spider-Man: Homecoming,9.898,2017-06-03,8.3,7,['Documentary']
8378,480403,en,Stickman,9.669,2017-10-21,5.8,41,"['Horror', 'Thriller']"
8379,299513,en,Drumline: A New Beat,10.914,2014-10-27,7.0,66,"['Music', 'Comedy', 'Drama']"
8380,411144,en,We Have Always Lived in the Castle,10.698,2019-05-17,5.3,196,"['Drama', 'Mystery', 'Thriller']"
8381,25556,en,The Land Before Time IX: Journey to Big Water,10.679,2002-12-17,6.2,167,"['Animation', 'Adventure', 'Family']"
8382,653598,en,Spree,10.219,2020-08-14,6.5,130,"['Horror', 'Comedy', 'Crime', 'Thriller']"
8383,86829,en,Inside Llewyn Davis,12.132,2013-10-13,7.2,2063,"['Drama', 'Music']"
8384,852845,en,ドリーム9 トリコ&ワンピース&ドラゴンボールZ 超コラボスペシャル!,13.177,,0.0,0,[]
8385,265339,es,Ana y Bruno,11.198,2017-09-01,7.7,67,"['Animation', 'Adventure', 'Family']"
8386,11568,en,Blues Brothers 2000,9.128,1998-02-05,5.4,492,"['Music', 'Action', 'Comedy', 'Crime']"
8387,7839,en,Wedding Daze,9.679,2006-09-09,5.4,211,['Comedy']
8388,1523,en,The Last King of Scotland,13.379,2006-01-12,7.5,1547,['Drama']
8389,3635,en,Girl with a Pearl Earring,13.127,2003-12-12,6.6,1080,"['Drama', 'Romance']"
8390,1262,en,Stranger Than Fiction,8.928,2006-09-09,7.3,1749,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
8391,502350,es,El árbol de la sangre,8.942,2018-10-31,6.6,119,['Drama']
8392,18248,en,The Foreigner,10.676,2003-06-01,3.8,104,"['Action', 'Thriller']"
8393,338,de,Good Bye Lenin!,11.876,2003-02-09,7.5,1794,"['Comedy', 'Drama']"
8394,33005,en,Mimic: Sentinel,10.806,2003-04-14,5.0,96,"['Horror', 'Science Fiction', 'Thriller']"
8395,14139,es,Los cronocrímenes,8.177,2007-10-05,7.0,896,"['Science Fiction', 'Thriller']"
8396,24696,en,Tom and Jerry: A Nutcracker Tale,15.634,2007-10-02,6.8,93,"['Family', 'Animation', 'Comedy']"
8397,122583,ja,名探偵コナン １１人目のストライカー,6.859,2012-04-14,6.9,81,"['Mystery', 'Action', 'Animation']"
8398,18570,en,"Food, Inc.",8.177,2008-09-07,7.4,446,['Documentary']
8399,354251,en,Southbound,15.631,2015-09-17,6.0,444,"['Fantasy', 'Thriller', 'Horror', 'Science Fiction']"
8400,459258,en,Distorted,9.939,2018-06-22,4.8,128,"['Action', 'Mystery', 'Thriller']"
8401,179932,ja,トワノクオン 第四章 紅蓮の焦心,8.609,2011-09-09,6.5,6,"['Action', 'Animation', 'Science Fiction', 'Fantasy']"
8402,433627,en,7 Days in Entebbe,15.627,2018-03-15,5.8,320,"['Thriller', 'Drama', 'Crime']"
8403,426814,en,The Domestics,13.688,2018-06-28,6.2,331,"['Thriller', 'Horror']"
8404,65218,en,Lemonade Mouth,12.178,2011-12-06,7.5,861,"['Drama', 'Comedy']"
8405,37632,en,The Order,12.625,2001-05-05,5.0,176,"['Adventure', 'Action', 'Comedy']"
8406,2755,en,About Schmidt,9.875,2002-12-12,6.8,900,"['Drama', 'Comedy']"
8407,445,fr,Caché,9.676,2005-10-05,7.1,713,"['Mystery', 'Drama', 'Thriller']"
8408,11638,en,Guess Who,10.376,2005-03-25,5.9,692,"['Comedy', 'Romance']"
8409,405,it,La strada,8.175,1954-09-23,8.0,709,['Drama']
8410,10063,en,The Breed,10.426,2006-05-17,5.2,255,"['Thriller', 'Horror']"
8411,515411,en,Why Hide?,9.636,2018-03-30,5.7,15,"['Comedy', 'Horror']"
8412,63193,en,Front of the Class,8.925,2008-01-01,7.8,130,"['Drama', 'TV Movie']"
8413,10627,en,Taps,12.373,1981-12-20,6.9,192,"['War', 'Drama']"
8414,10685,en,The Watcher,9.874,2000-09-08,5.0,344,"['Mystery', 'Thriller']"
8415,10404,zh,大红灯笼高高挂,10.923,1991-12-20,8.0,480,['Drama']
8416,9013,en,Midnight Run,9.423,1988-07-20,7.2,726,"['Adventure', 'Comedy', 'Crime', 'Action']"
8417,716818,en,Mandingo Sex Addict,11.43,2015-07-21,0.0,0,['Drama']
8418,372411,en,Absolutely Fabulous: The Movie,8.681,2016-07-01,5.5,189,['Comedy']
8419,339065,en,The True Cost,7.43,2015-05-29,7.7,184,"['Documentary', 'Drama']"
8420,74643,en,The Artist,10.427,2011-10-12,7.4,2551,"['Drama', 'Comedy', 'Romance']"
8421,12093,sv,Lilja 4-Ever,10.673,2002-08-23,7.7,368,"['Crime', 'Drama']"
8422,1996,en,Lara Croft: Tomb Raider - The Cradle of Life,10.236,2003-07-21,5.7,3431,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
8423,472553,en,Zoo,12.186,2018-06-08,6.8,75,"['Family', 'War', 'History']"
8424,26963,en,The Secret of Kells,9.875,2009-02-09,7.4,458,"['Animation', 'Family', 'Fantasy']"
8425,1997,en,Deux Frères,14.923,2004-04-07,7.2,669,"['Adventure', 'Drama', 'Family']"
8426,154,en,Star Trek II: The Wrath of Khan,11.566,1982-06-04,7.5,1407,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
8427,689723,en,Dangerous Lies,14.107,2020-05-30,6.4,336,['Thriller']
8428,11171,en,Mysterious Skin,8.372,2004-05-20,7.5,656,['Drama']
8429,470610,en,Endless,10.703,2020-04-09,7.0,149,"['Romance', 'Drama', 'Fantasy']"
8430,426249,en,Lords of Chaos,14.186,2018-09-20,6.6,252,"['Drama', 'Music', 'Horror', 'Thriller']"
8431,366799,es,Exorcismo Documentado,8.585,2012-09-01,6.8,47,['Horror']
8432,18808,en,Highway,9.142,2002-03-26,5.7,99,"['Action', 'Adventure', 'Drama']"
8433,684700,en,Athlete A,9.958,2020-06-24,7.8,190,['Documentary']
8434,536208,en,Hard Luck Love Song,7.664,2021-10-15,0.0,0,"['Drama', 'Thriller', 'Music', 'Romance']"
8435,918,en,Blind Date,9.17,1987-03-27,6.0,330,"['Comedy', 'Romance']"
8436,12163,en,The Wrestler,10.622,2008-09-07,7.5,2738,"['Drama', 'Romance']"
8437,600881,es,El hijo,9.189,2019-05-02,5.4,112,['Thriller']
8438,284296,en,Top Five,10.676,2014-12-12,6.1,373,"['Drama', 'Comedy']"
8439,738362,en,The Fresh Prince of Bel-Air Reunion Special,9.725,2020-11-18,8.7,106,['Documentary']
8440,680041,ja,君は彼方,15.581,2020-11-27,3.7,3,"['Animation', 'Drama', 'Fantasy']"
8441,331836,fr,Babysitting 2,8.626,2015-12-02,6.4,1091,['Comedy']
8442,60129,en,Bratz: Fashion Pixiez,7.211,2007-02-27,6.9,18,"['Animation', 'Family']"
8443,433630,en,Inconceivable,13.68,2017-06-30,5.7,263,"['Thriller', 'Drama']"
8444,632618,es,Crímenes de familia,7.962,2020-08-20,6.4,163,"['Thriller', 'Crime', 'Drama']"
8445,601165,en,Legacy of Lies,15.21,2020-07-28,5.6,169,"['Thriller', 'Action']"
8446,515248,en,Someone Great,15.574,2019-04-19,6.4,997,"['Comedy', 'Romance']"
8447,398924,fr,Un sac de billes,9.428,2017-01-18,7.9,687,"['War', 'Drama']"
8448,452,da,Idioterne,15.572,1998-04-28,6.5,360,"['Comedy', 'Drama']"
8449,20616,en,Swimfan,10.419,2002-09-06,5.3,194,['Thriller']
8450,5156,it,Ladri di biciclette,14.319,1948-11-24,8.3,1678,['Drama']
8451,880368,en,Love in the Time of Corona,6.673,2021-10-16,0.0,0,['Documentary']
8452,352885,en,The Book of Love,11.177,2017-01-13,6.5,162,['Drama']
8453,9517,en,Bully,11.919,2001-06-15,6.7,316,"['Crime', 'Drama']"
8454,815026,ja,デスノートTHE MUSICAL,8.924,2015-04-06,0.0,0,['Music']
8455,334030,ja,忘れないと誓ったぼくがいた,12.063,2015-03-28,7.0,13,"['Drama', 'Romance', 'Fantasy']"
8456,228064,en,Abducted,8.782,2013-09-03,5.5,12,"['Science Fiction', 'Thriller']"
8457,85373,en,StreetDance 2,11.171,2012-03-30,6.1,316,"['Music', 'Drama', 'Romance']"
8458,308457,en,Advantageous,7.424,2015-06-23,5.9,116,"['Science Fiction', 'Drama']"
8459,61238,en,Witches of Breastwick 2,10.409,2005-09-30,6.6,8,['Horror']
8460,11348,en,Fragile,12.669,2005-10-14,6.4,405,"['Horror', 'Thriller', 'Mystery']"
8461,728118,sr,"Quo Vadis, Aida?",13.025,2021-02-26,7.5,76,"['Drama', 'War']"
8462,913,en,The Thomas Crown Affair,11.117,1999-08-06,6.7,855,"['Drama', 'Crime', 'Romance']"
8463,6691,fr,Hors de prix,10.168,2006-12-13,6.4,589,"['Drama', 'Comedy', 'Romance']"
8464,33583,it,Il Decameron,9.666,1971-08-25,7.0,209,"['History', 'Drama', 'Comedy']"
8465,11702,en,The Replacement Killers,11.116,1998-02-06,6.2,342,"['Action', 'Drama', 'Crime', 'Thriller', 'Mystery']"
8466,11849,en,Dungeons & Dragons,10.116,2000-12-08,4.3,434,"['Drama', 'Adventure', 'Fantasy']"
8467,2259,en,The House of the Spirits,10.165,1993-10-19,6.9,506,"['Romance', 'Drama']"
8468,515333,en,Amateur,12.677,2018-04-06,6.5,223,['Drama']
8469,541138,en,Virgin Territory,14.172,2016-06-02,0.0,0,"['Comedy', 'Drama']"
8470,680028,en,Centigrade,8.458,2020-08-28,6.1,175,['Thriller']
8471,588787,en,Ordinary Love,10.62,2019-12-06,6.9,81,"['Romance', 'Drama']"
8472,394537,en,The Pirates of Somalia,12.426,2017-12-08,6.9,153,['Drama']
8473,603945,en,The La Llorona Curse,9.082,2019-04-08,6.4,5,['Horror']
